am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year,comname
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,2001.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,2002.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,2003.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2004.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2005.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2006.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2007.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2008.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2009.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2010.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2011.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2012.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2013.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2014.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2015.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,EN,Endangered,0.6,2016.0,Marbled Murrelet
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1965.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1966.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1967.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1968.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1969.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1970.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1971.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1972.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1973.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1974.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1975.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1976.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1977.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1978.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1979.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1980.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1981.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1982.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1983.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1984.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1985.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1986.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1987.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1988.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1989.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1990.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1991.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1992.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1993.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1994.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1995.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1996.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1997.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1998.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,1999.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,2e3,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,2001.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,2002.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Lower Risk/least concern,0.0,2003.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2004.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2005.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2006.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2007.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2008.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2009.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2010.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2011.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2012.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2013.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2014.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2015.0,Bald Eagle
NA,22695144,iucn-bli,Haliaeetus leucocephalus,0.0,0.0,0.5,LC,Least Concern,0.0,2016.0,Bald Eagle
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1965.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1966.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1967.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1968.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1969.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1970.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1971.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1972.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1973.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1974.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1975.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1976.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1977.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1978.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1979.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1980.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1981.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1982.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1983.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1984.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1985.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1986.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1987.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1988.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1989.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1990.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1991.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1992.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1993.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1994.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1995.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1996.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1997.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1998.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1999.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2e3,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2001.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2002.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2003.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2004.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2005.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2006.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2007.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2008.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2009.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2010.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2011.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2012.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2013.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2014.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2015.0,Great Blue Heron
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2016.0,Great Blue Heron
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1965.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1966.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1967.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1968.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1969.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1970.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1971.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1972.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1973.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1974.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1975.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1976.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1977.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1978.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1979.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1980.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1981.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1982.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1983.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1984.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1985.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1986.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1987.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1988.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1989.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1990.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1991.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1992.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1993.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1994.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1995.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1996.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1997.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1998.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1999.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2e3,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2001.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2002.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2003.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2004.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2005.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2006.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2007.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2008.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2009.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2010.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2011.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2012.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2013.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2014.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2015.0,Common Loon
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2016.0,Common Loon
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1965.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1965.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1965.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1965.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1965.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1965.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1966.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1966.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1966.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1966.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1966.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1966.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1967.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1967.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1967.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1967.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1967.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1967.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1968.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1968.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1968.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1968.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1968.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1968.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1969.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1969.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1969.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1969.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1969.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1969.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1970.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1970.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1970.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1970.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1970.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1970.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1971.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1971.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1971.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1971.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1971.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1971.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1972.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1972.0,Surf Smelt
