iucn_sid,am_sid,risk_score,risk_source,rgn_id,spp_pct_area,sciname
162941,W-Msc-181386,0,iucn,2,0.59173,Cranchia scabra
162941,W-Msc-181386,0,iucn,3,0.30034,Cranchia scabra
162941,W-Msc-181386,0,iucn,4,0.42497,Cranchia scabra
162941,W-Msc-181386,0,iucn,5,0.6887,Cranchia scabra
162941,W-Msc-181386,0,iucn,7,1,Cranchia scabra
162941,W-Msc-181386,0,iucn,8,0.03562,Cranchia scabra
162950,SLB-71523,0,iucn,1,0.999,Gonatus onyx
162950,SLB-71523,0,iucn,2,0.93667,Gonatus onyx
162950,SLB-71523,0,iucn,3,0.98975,Gonatus onyx
162950,SLB-71523,0,iucn,4,0.99708,Gonatus onyx
162950,SLB-71523,0,iucn,5,0.88425,Gonatus onyx
162950,SLB-71523,0,iucn,6,0.96348,Gonatus onyx
162950,SLB-71523,0,iucn,7,0.03903,Gonatus onyx
162950,SLB-71523,0,iucn,8,1,Gonatus onyx
162986,W-Msc-138849,0,iucn,1,0.75805,Japetella diaphana
162986,W-Msc-138849,0,iucn,2,0.79954,Japetella diaphana
162986,W-Msc-138849,0,iucn,3,0.69197,Japetella diaphana
162986,W-Msc-138849,0,iucn,4,0.78041,Japetella diaphana
162986,W-Msc-138849,0,iucn,5,0.66599,Japetella diaphana
162986,W-Msc-138849,0,iucn,6,0.7943,Japetella diaphana
162986,W-Msc-138849,0,iucn,7,0.03409,Japetella diaphana
162986,W-Msc-138849,0,iucn,8,0.97659,Japetella diaphana
162988,W-Msc-141962,0,iucn,1,0.88544,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,2,0.84165,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,3,0.91689,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,4,0.78333,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,5,0.93936,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,6,0.88424,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,7,0.22913,Vitreledonella richardi
162988,W-Msc-141962,0,iucn,8,0.97659,Vitreledonella richardi
163080,W-Msc-138803,0,iucn,1,0.00211,Argonauta argo
163080,W-Msc-138803,0,iucn,2,0.48317,Argonauta argo
163080,W-Msc-138803,0,iucn,3,0.07236,Argonauta argo
163080,W-Msc-138803,0,iucn,4,0.63241,Argonauta argo
163080,W-Msc-138803,0,iucn,5,0.51492,Argonauta argo
163080,W-Msc-138803,0,iucn,7,0.01359,Argonauta argo
163089,W-Msc-342242,0,iucn,1,0.77881,Pyroteuthis addolux
163089,W-Msc-342242,0,iucn,2,0.83621,Pyroteuthis addolux
163089,W-Msc-342242,0,iucn,3,0.92981,Pyroteuthis addolux
163089,W-Msc-342242,0,iucn,4,0.44089,Pyroteuthis addolux
163089,W-Msc-342242,0,iucn,5,0.39373,Pyroteuthis addolux
163089,W-Msc-342242,0,iucn,7,0.02175,Pyroteuthis addolux
163089,W-Msc-342242,0,iucn,8,0.97659,Pyroteuthis addolux
163094,SLB-71490,0,iucn,1,0.48489,Abraliopsis felis
163094,SLB-71490,0,iucn,2,0.49629,Abraliopsis felis
163094,SLB-71490,0,iucn,3,0.67137,Abraliopsis felis
163094,SLB-71490,0,iucn,4,0.86021,Abraliopsis felis
163094,SLB-71490,0,iucn,5,0.44265,Abraliopsis felis
163094,SLB-71490,0,iucn,6,1,Abraliopsis felis
163094,SLB-71490,0,iucn,7,0.00751,Abraliopsis felis
163094,SLB-71490,0,iucn,8,0.57256,Abraliopsis felis
163163,W-Msc-181382,0,iucn,1,0.98239,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,2,0.97339,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,3,0.96459,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,4,0.94011,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,5,0.98704,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,6,0.96348,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,7,0.16809,Ommastrephes bartramii
163163,W-Msc-181382,0,iucn,8,0.9942,Ommastrephes bartramii
163207,SLB-70957,0,iucn,1,0.98239,Haliphron atlanticus
163207,SLB-70957,0,iucn,2,1,Haliphron atlanticus
163207,SLB-70957,0,iucn,3,0.96459,Haliphron atlanticus
163207,SLB-70957,0,iucn,4,0.94011,Haliphron atlanticus
163207,SLB-70957,0,iucn,5,0.99501,Haliphron atlanticus
163207,SLB-70957,0,iucn,6,0.96348,Haliphron atlanticus
163207,SLB-70957,0,iucn,7,1,Haliphron atlanticus
163207,SLB-70957,0,iucn,8,0.9942,Haliphron atlanticus
163218,W-Msc-341818,0,iucn,1,0.99294,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,2,1,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,3,0.97205,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,4,0.94011,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,5,0.99501,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,6,0.96348,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,7,1,Liocranchia reinhardti
163218,W-Msc-341818,0,iucn,8,1,Liocranchia reinhardti
163228,W-Msc-141680,0,iucn,5,0.80244,Thysanoteuthis rhombus
163228,W-Msc-141680,0,iucn,6,0.02693,Thysanoteuthis rhombus
163228,W-Msc-141680,0,iucn,7,1.9e-4,Thysanoteuthis rhombus
163247,SLB-71509,0,iucn,1,0.47926,Berryteuthis anonychus
163247,SLB-71509,0,iucn,2,0.91446,Berryteuthis anonychus
163247,SLB-71509,0,iucn,3,0.82405,Berryteuthis anonychus
163247,SLB-71509,0,iucn,4,0.14829,Berryteuthis anonychus
163247,SLB-71509,0,iucn,5,0.33273,Berryteuthis anonychus
163247,SLB-71509,0,iucn,7,0.1679,Berryteuthis anonychus
163247,SLB-71509,0,iucn,8,0.73594,Berryteuthis anonychus
163256,SLB-71465,0,iucn,1,0.98239,Discoteuthis discus
163256,SLB-71465,0,iucn,2,1,Discoteuthis discus
163256,SLB-71465,0,iucn,3,0.96459,Discoteuthis discus
163256,SLB-71465,0,iucn,4,0.94011,Discoteuthis discus
163256,SLB-71465,0,iucn,5,0.99501,Discoteuthis discus
163256,SLB-71465,0,iucn,6,0.9437,Discoteuthis discus
163256,SLB-71465,0,iucn,7,0.78376,Discoteuthis discus
163256,SLB-71465,0,iucn,8,0.9942,Discoteuthis discus
163267,W-Msc-140609,0,iucn,1,0.19085,Taningia danae
163267,W-Msc-140609,0,iucn,2,0.63003,Taningia danae
163267,W-Msc-140609,0,iucn,3,0.30034,Taningia danae
163267,W-Msc-140609,0,iucn,4,0.42497,Taningia danae
163267,W-Msc-140609,0,iucn,5,0.6887,Taningia danae
163267,W-Msc-140609,0,iucn,6,0.26216,Taningia danae
163267,W-Msc-140609,0,iucn,7,1,Taningia danae
163267,W-Msc-140609,0,iucn,8,0.10605,Taningia danae
163294,W-Msc-342337,0,iucn,1,0.82934,Hyaloteuthis pelagica
163294,W-Msc-342337,0,iucn,2,0.91567,Hyaloteuthis pelagica
163294,W-Msc-342337,0,iucn,3,0.9455,Hyaloteuthis pelagica
163294,W-Msc-342337,0,iucn,4,0.51954,Hyaloteuthis pelagica
163294,W-Msc-342337,0,iucn,5,0.39373,Hyaloteuthis pelagica
163294,W-Msc-342337,0,iucn,7,0.02214,Hyaloteuthis pelagica
163294,W-Msc-342337,0,iucn,8,0.9942,Hyaloteuthis pelagica
163338,W-Msc-139422,0,iucn,1,0.98239,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,2,0.99598,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,3,0.96459,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,4,0.94011,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,5,0.98704,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,6,0.96348,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,7,0.32485,Bathothauma lyromma
163338,W-Msc-139422,0,iucn,8,0.9942,Bathothauma lyromma
163353,W-Msc-157031,0,iucn,1,0.97406,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,2,1,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,3,0.96459,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,4,0.93303,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,5,0.99501,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,6,0.88424,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,7,1,Pyroteuthis margaritifera
163353,W-Msc-157031,0,iucn,8,0.9942,Pyroteuthis margaritifera
165701,Fis-138631,0,iucn,1,0.00211,Prognathodes falcifer
165701,Fis-138631,0,iucn,2,0.41272,Prognathodes falcifer
165701,Fis-138631,0,iucn,3,0.26221,Prognathodes falcifer
165701,Fis-138631,0,iucn,4,0.60954,Prognathodes falcifer
165701,Fis-138631,0,iucn,5,0.44623,Prognathodes falcifer
165701,Fis-138631,0,iucn,7,0.00758,Prognathodes falcifer
170306,Fis-29507,0,iucn,1,1,Scomber japonicus
170306,Fis-29507,0,iucn,2,1,Scomber japonicus
170306,Fis-29507,0,iucn,3,1,Scomber japonicus
170306,Fis-29507,0,iucn,4,1,Scomber japonicus
170306,Fis-29507,0,iucn,5,1,Scomber japonicus
170306,Fis-29507,0,iucn,6,1,Scomber japonicus
170306,Fis-29507,0,iucn,7,0.48388,Scomber japonicus
170306,Fis-29507,0,iucn,8,1,Scomber japonicus
170310,Fis-22777,0,iucn,1,0.25845,Katsuwonus pelamis
170310,Fis-22777,0,iucn,2,0.04676,Katsuwonus pelamis
170310,Fis-22777,0,iucn,3,0.99714,Katsuwonus pelamis
170310,Fis-22777,0,iucn,4,1,Katsuwonus pelamis
170310,Fis-22777,0,iucn,5,1,Katsuwonus pelamis
170310,Fis-22777,0,iucn,6,1,Katsuwonus pelamis
170310,Fis-22777,0,iucn,7,0.23106,Katsuwonus pelamis
170310,Fis-22777,0,iucn,8,0.96438,Katsuwonus pelamis
170331,Fis-22735,0,iucn,1,0.31312,Acanthocybium solandri
170331,Fis-22735,0,iucn,2,0.81625,Acanthocybium solandri
170331,Fis-22735,0,iucn,3,0.67419,Acanthocybium solandri
170331,Fis-22735,0,iucn,4,0.58153,Acanthocybium solandri
170331,Fis-22735,0,iucn,5,0.52439,Acanthocybium solandri
170331,Fis-22735,0,iucn,7,1,Acanthocybium solandri
170331,Fis-22735,0,iucn,8,0.42744,Acanthocybium solandri
170341,Fis-123736,0.4,iucn,5,0.00871,Thunnus orientalis
170341,Fis-123736,0.4,iucn,7,0.80129,Thunnus orientalis
170344,Fis-22739,0,iucn,2,0.12048,Auxis thazard
170344,Fis-22739,0,iucn,3,0.1468,Auxis thazard
170344,Fis-22739,0,iucn,4,0.84242,Auxis thazard
170344,Fis-22739,0,iucn,5,0.8821,Auxis thazard
170344,Fis-22739,0,iucn,6,0.9437,Auxis thazard
170344,Fis-22739,0,iucn,7,0.01959,Auxis thazard
170350,Fis-29358,0,iucn,5,7.4e-4,Coryphaena equiselis
170350,Fis-29358,0,iucn,7,0.10703,Coryphaena equiselis
170352,Fis-21631,0,iucn,1,1,Sarda chiliensis
170352,Fis-21631,0,iucn,2,1,Sarda chiliensis
170352,Fis-21631,0,iucn,3,1,Sarda chiliensis
170352,Fis-21631,0,iucn,4,1,Sarda chiliensis
170352,Fis-21631,0,iucn,5,1,Sarda chiliensis
170352,Fis-21631,0,iucn,6,1,Sarda chiliensis
170352,Fis-21631,0,iucn,7,0.4938,Sarda chiliensis
170352,Fis-21631,0,iucn,8,1,Sarda chiliensis
170355,Fis-22738,0,iucn,3,0.09841,Auxis rochei
170355,Fis-22738,0,iucn,4,0.47175,Auxis rochei
170355,Fis-22738,0,iucn,5,0.85961,Auxis rochei
170355,Fis-22738,0,iucn,6,0.52995,Auxis rochei
170355,Fis-22738,0,iucn,7,0.01306,Auxis rochei
173320,NA,0.2,bc,3,0.21085,Phyllospadix torreyi
173320,NA,0.2,bc,4,0.83729,Phyllospadix torreyi
173320,NA,0.2,bc,5,1,Phyllospadix torreyi
173320,NA,0.2,bc,6,1,Phyllospadix torreyi
173320,NA,0.2,bc,7,0.05454,Phyllospadix torreyi
173348,NA,0,iucn,5,0.15062,Zostera japonica
173348,NA,0,iucn,6,0.89796,Zostera japonica
173366,NA,0.2,bc,1,1,Phyllospadix serrulatus
173366,NA,0.2,bc,2,1,Phyllospadix serrulatus
173366,NA,0.2,bc,3,1,Phyllospadix serrulatus
173366,NA,0.2,bc,4,1,Phyllospadix serrulatus
173366,NA,0.2,bc,5,1,Phyllospadix serrulatus
173366,NA,0.2,bc,6,1,Phyllospadix serrulatus
173366,NA,0.2,bc,7,0.22396,Phyllospadix serrulatus
173366,NA,0.2,bc,8,1,Phyllospadix serrulatus
173367,NA,0,bc,1,1,Phyllospadix scouleri
173367,NA,0,bc,2,1,Phyllospadix scouleri
173367,NA,0,bc,3,1,Phyllospadix scouleri
173367,NA,0,bc,4,1,Phyllospadix scouleri
173367,NA,0,bc,5,1,Phyllospadix scouleri
173367,NA,0,bc,6,1,Phyllospadix scouleri
173367,NA,0,bc,7,0.22396,Phyllospadix scouleri
173367,NA,0,bc,8,1,Phyllospadix scouleri
173373,NA,0,iucn,5,0.07513,Zostera pacifica
173373,NA,0,iucn,6,0.46127,Zostera pacifica
176066,SLB-71422,0,iucn,1,0.98239,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,2,1,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,3,0.96459,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,4,0.94011,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,5,0.99501,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,6,0.96348,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,7,1,Chiroteuthis veranyi
176066,SLB-71422,0,iucn,8,0.9942,Chiroteuthis veranyi
176070,SLB-71510,0,iucn,1,0.99797,Berryteuthis magister
176070,SLB-71510,0,iucn,2,1,Berryteuthis magister
176070,SLB-71510,0,iucn,3,0.98975,Berryteuthis magister
176070,SLB-71510,0,iucn,4,0.99576,Berryteuthis magister
176070,SLB-71510,0,iucn,5,0.98171,Berryteuthis magister
176070,SLB-71510,0,iucn,6,0.8615,Berryteuthis magister
176070,SLB-71510,0,iucn,7,0.97681,Berryteuthis magister
176070,SLB-71510,0,iucn,8,1,Berryteuthis magister
176079,W-Msc-341869,0,iucn,3,0.09648,Stigmatoteuthis dofleini
176079,W-Msc-341869,0,iucn,4,0.01603,Stigmatoteuthis dofleini
176079,W-Msc-341869,0,iucn,5,0.80298,Stigmatoteuthis dofleini
176079,W-Msc-341869,0,iucn,6,0.02693,Stigmatoteuthis dofleini
176079,W-Msc-341869,0,iucn,7,0.01087,Stigmatoteuthis dofleini
176085,W-Msc-342067,0,iucn,7,0.00588,Todarodes pacificus
178105,Fis-30668,0,iucn,1,0.88904,Sphyraena argentea
178105,Fis-30668,0,iucn,2,0.64497,Sphyraena argentea
178105,Fis-30668,0,iucn,3,0.37779,Sphyraena argentea
178105,Fis-30668,0,iucn,4,0.79798,Sphyraena argentea
178105,Fis-30668,0,iucn,5,0.27402,Sphyraena argentea
178105,Fis-30668,0,iucn,6,0.54293,Sphyraena argentea
178105,Fis-30668,0,iucn,7,0.00751,Sphyraena argentea
178105,Fis-30668,0,iucn,8,0.31135,Sphyraena argentea
178902,Fis-30043,0,iucn,1,0.88299,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,2,0.64497,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,3,0.41236,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,4,0.73809,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,5,0.43981,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,6,0.96348,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,7,0.00751,Gibbonsia montereyensis
178902,Fis-30043,0,iucn,8,0.57256,Gibbonsia montereyensis
178917,Fis-30042,0,iucn,3,0.00193,Gibbonsia metzi
178917,Fis-30042,0,iucn,4,0.60811,Gibbonsia metzi
178917,Fis-30042,0,iucn,5,0.23175,Gibbonsia metzi
178917,Fis-30042,0,iucn,7,1.2e-4,Gibbonsia metzi
180331,NA,0,iucn,1,1,Mesothuria murrayi
180331,NA,0,iucn,2,1,Mesothuria murrayi
180331,NA,0,iucn,3,1,Mesothuria murrayi
180331,NA,0,iucn,4,1,Mesothuria murrayi
180331,NA,0,iucn,5,0.27844,Mesothuria murrayi
180331,NA,0,iucn,6,0.01454,Mesothuria murrayi
180331,NA,0,iucn,7,0.14121,Mesothuria murrayi
180331,NA,0,iucn,8,1,Mesothuria murrayi
180436,W-Hol-529363,0,iucn,1,1,Parastichopus californicus
180436,W-Hol-529363,0,iucn,2,1,Parastichopus californicus
180436,W-Hol-529363,0,iucn,3,1,Parastichopus californicus
180436,W-Hol-529363,0,iucn,4,1,Parastichopus californicus
180436,W-Hol-529363,0,iucn,5,1,Parastichopus californicus
180436,W-Hol-529363,0,iucn,6,1,Parastichopus californicus
180436,W-Hol-529363,0,iucn,7,0.22396,Parastichopus californicus
180436,W-Hol-529363,0,iucn,8,1,Parastichopus californicus
183283,Fis-29645,0,iucn,5,0.07245,Pronotogrammus multifasciatus
183337,Fis-23215,0,iucn,1,0.86929,Peprilus simillimus
183337,Fis-23215,0,iucn,2,0.68004,Peprilus simillimus
183337,Fis-23215,0,iucn,3,0.81992,Peprilus simillimus
183337,Fis-23215,0,iucn,4,0.82578,Peprilus simillimus
183337,Fis-23215,0,iucn,5,0.5987,Peprilus simillimus
183337,Fis-23215,0,iucn,6,0.96348,Peprilus simillimus
183337,Fis-23215,0,iucn,7,0.00758,Peprilus simillimus
183337,Fis-23215,0,iucn,8,0.56676,Peprilus simillimus
183346,Fis-30867,0,iucn,1,0.89793,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,2,0.68004,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,3,0.65367,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,4,0.80032,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,5,0.26903,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,6,0.45884,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,7,0.00751,Pleuronichthys ritteri
183346,Fis-30867,0,iucn,8,0.57256,Pleuronichthys ritteri
183353,Fis-25017,0,iucn,1,0.88088,Cosmocampus arctus
183353,Fis-25017,0,iucn,2,0.60546,Cosmocampus arctus
183353,Fis-25017,0,iucn,3,0.28965,Cosmocampus arctus
183353,Fis-25017,0,iucn,4,0.73666,Cosmocampus arctus
183353,Fis-25017,0,iucn,5,0.24712,Cosmocampus arctus
183353,Fis-25017,0,iucn,6,0.07268,Cosmocampus arctus
183353,Fis-25017,0,iucn,7,0.0059,Cosmocampus arctus
183353,Fis-25017,0,iucn,8,0.31135,Cosmocampus arctus
183355,Fis-24832,0,iucn,1,0.57559,Ophidion scrippsae
183355,Fis-24832,0,iucn,2,0.52743,Ophidion scrippsae
183355,Fis-24832,0,iucn,3,0.88284,Ophidion scrippsae
183355,Fis-24832,0,iucn,4,0.86565,Ophidion scrippsae
183355,Fis-24832,0,iucn,5,0.31408,Ophidion scrippsae
183355,Fis-24832,0,iucn,6,0.01454,Ophidion scrippsae
183355,Fis-24832,0,iucn,7,0.00758,Ophidion scrippsae
183355,Fis-24832,0,iucn,8,0.57256,Ophidion scrippsae
183411,Fis-22908,0,iucn,3,0.09841,Merluccius productus
183411,Fis-22908,0,iucn,4,0.77444,Merluccius productus
183411,Fis-22908,0,iucn,5,0.99428,Merluccius productus
183411,Fis-22908,0,iucn,6,0.77826,Merluccius productus
183411,Fis-22908,0,iucn,7,0.22877,Merluccius productus
183514,Fis-24699,0,iucn,1,0.901,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,2,0.68004,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,3,0.67137,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,4,0.86021,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,5,0.24712,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,6,0.07268,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,7,0.00751,Pleuronichthys guttulatus
183514,Fis-24699,0,iucn,8,0.57256,Pleuronichthys guttulatus
183593,Fis-26911,0,iucn,1,0.97808,Porichthys margaritatus
183593,Fis-26911,0,iucn,2,0.71985,Porichthys margaritatus
183593,Fis-26911,0,iucn,3,0.86982,Porichthys margaritatus
183593,Fis-26911,0,iucn,4,0.82578,Porichthys margaritatus
183593,Fis-26911,0,iucn,5,0.59418,Porichthys margaritatus
183593,Fis-26911,0,iucn,6,0.54293,Porichthys margaritatus
183593,Fis-26911,0,iucn,7,0.00758,Porichthys margaritatus
183593,Fis-26911,0,iucn,8,0.95858,Porichthys margaritatus
183618,Fis-24766,0,iucn,3,0.00193,Medialuna californiensis
183618,Fis-24766,0,iucn,4,0.69023,Medialuna californiensis
183618,Fis-24766,0,iucn,5,0.24712,Medialuna californiensis
183618,Fis-24766,0,iucn,6,0.01454,Medialuna californiensis
183618,Fis-24766,0,iucn,7,1.2e-4,Medialuna californiensis
183696,Fis-30868,0,iucn,1,0.98239,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,2,0.84049,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,3,0.93568,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,4,0.82578,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,5,0.60135,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,6,0.3689,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,7,0.01359,Pleuronichthys verticalis
183696,Fis-30868,0,iucn,8,0.9942,Pleuronichthys verticalis
183724,Fis-30514,0,iucn,1,0.99797,Porichthys notatus
183724,Fis-30514,0,iucn,2,0.87315,Porichthys notatus
183724,Fis-30514,0,iucn,3,0.98689,Porichthys notatus
183724,Fis-30514,0,iucn,4,0.88143,Porichthys notatus
183724,Fis-30514,0,iucn,5,0.86934,Porichthys notatus
183724,Fis-30514,0,iucn,6,1,Porichthys notatus
183724,Fis-30514,0,iucn,7,0.01336,Porichthys notatus
183724,Fis-30514,0,iucn,8,1,Porichthys notatus
183729,Fis-22970,0,iucn,1,0.99503,Trachurus symmetricus
183729,Fis-22970,0,iucn,2,1,Trachurus symmetricus
183729,Fis-22970,0,iucn,3,0.98975,Trachurus symmetricus
183729,Fis-22970,0,iucn,4,1,Trachurus symmetricus
183729,Fis-22970,0,iucn,5,0.98171,Trachurus symmetricus
183729,Fis-22970,0,iucn,6,0.56766,Trachurus symmetricus
183729,Fis-22970,0,iucn,7,1,Trachurus symmetricus
183729,Fis-22970,0,iucn,8,1,Trachurus symmetricus
183750,Fis-30655,0,iucn,1,0.60131,Seriphus politus
183750,Fis-30655,0,iucn,2,0.56965,Seriphus politus
183750,Fis-30655,0,iucn,3,0.43007,Seriphus politus
183750,Fis-30655,0,iucn,4,0.79798,Seriphus politus
183750,Fis-30655,0,iucn,5,0.2704,Seriphus politus
183750,Fis-30655,0,iucn,6,0.3689,Seriphus politus
183750,Fis-30655,0,iucn,7,0.00751,Seriphus politus
183750,Fis-30655,0,iucn,8,0.57256,Seriphus politus
183761,Fis-35686,0,iucn,1,0.55894,Hippoglossina macrops
183761,Fis-35686,0,iucn,2,0.75292,Hippoglossina macrops
183761,Fis-35686,0,iucn,3,0.96459,Hippoglossina macrops
183761,Fis-35686,0,iucn,4,0.8187,Hippoglossina macrops
183761,Fis-35686,0,iucn,5,0.84605,Hippoglossina macrops
183761,Fis-35686,0,iucn,6,0.9437,Hippoglossina macrops
183761,Fis-35686,0,iucn,7,0.01587,Hippoglossina macrops
183761,Fis-35686,0,iucn,8,0.9942,Hippoglossina macrops
183848,Fis-24451,0,iucn,1,0.99468,Atractoscion nobilis
183848,Fis-24451,0,iucn,2,0.71985,Atractoscion nobilis
183848,Fis-24451,0,iucn,3,0.89498,Atractoscion nobilis
183848,Fis-24451,0,iucn,4,0.88567,Atractoscion nobilis
183848,Fis-24451,0,iucn,5,0.46875,Atractoscion nobilis
183848,Fis-24451,0,iucn,6,0.3689,Atractoscion nobilis
183848,Fis-24451,0,iucn,7,0.00758,Atractoscion nobilis
183848,Fis-24451,0,iucn,8,0.96438,Atractoscion nobilis
183856,Fis-29948,0,iucn,3,0.09841,Engraulis mordax
183856,Fis-29948,0,iucn,4,0.71453,Engraulis mordax
183856,Fis-29948,0,iucn,5,0.79688,Engraulis mordax
183856,Fis-29948,0,iucn,6,1,Engraulis mordax
183856,Fis-29948,0,iucn,7,0.00647,Engraulis mordax
183926,Fis-24925,0,iucn,1,0.88299,Quietula y-cauda
183926,Fis-24925,0,iucn,2,0.64497,Quietula y-cauda
183926,Fis-24925,0,iucn,3,0.46486,Quietula y-cauda
183926,Fis-24925,0,iucn,4,0.80032,Quietula y-cauda
183926,Fis-24925,0,iucn,5,0.2654,Quietula y-cauda
183926,Fis-24925,0,iucn,6,0.3689,Quietula y-cauda
183926,Fis-24925,0,iucn,7,0.00751,Quietula y-cauda
183926,Fis-24925,0,iucn,8,0.57256,Quietula y-cauda
183957,Fis-24450,0,iucn,3,0.00193,Atherinops affinis
183957,Fis-24450,0,iucn,4,0.7131,Atherinops affinis
183957,Fis-24450,0,iucn,5,0.44265,Atherinops affinis
183957,Fis-24450,0,iucn,6,0.56766,Atherinops affinis
183957,Fis-24450,0,iucn,7,1.2e-4,Atherinops affinis
183991,Fis-24482,0,iucn,5,0.35131,Caulolatilus princeps
183991,Fis-24482,0,iucn,7,6e-5,Caulolatilus princeps
184042,Fis-30783,0,iucn,5,0.17855,Citharichthys fragilis
184042,Fis-30783,0,iucn,7,1.3e-4,Citharichthys fragilis
184056,Fis-54081,0,iucn,1,0.98963,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,2,0.622,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,3,0.796,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,4,0.7384,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,5,0.47929,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,6,0.48015,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,7,1.2e-4,Sardinops sagax ssp. sagax
184056,Fis-54081,0,iucn,8,1,Sardinops sagax ssp. sagax
184099,Fis-24354,0.2,bc,1,0.99468,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,2,0.71985,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,3,0.89498,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,4,0.88567,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,5,0.6593,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,6,1,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,7,0.00758,Spirinchus thaleichthys
184099,Fis-24354,0.2,bc,8,0.96438,Spirinchus thaleichthys
185038,ITS-660110,0,iucn,1,0.62688,Pentacheles laevis
185038,ITS-660110,0,iucn,2,0.86287,Pentacheles laevis
185038,ITS-660110,0,iucn,3,0.5872,Pentacheles laevis
185038,ITS-660110,0,iucn,4,0.49299,Pentacheles laevis
185038,ITS-660110,0,iucn,5,0.52439,Pentacheles laevis
185038,ITS-660110,0,iucn,7,0.56108,Pentacheles laevis
185038,ITS-660110,0,iucn,8,0.71538,Pentacheles laevis
185061,ITS-660111,0,iucn,2,0.29753,Pentacheles snyderi
185061,ITS-660111,0,iucn,4,0.00292,Pentacheles snyderi
185061,ITS-660111,0,iucn,5,0.11291,Pentacheles snyderi
