layer,dir_prep,filename,ingest,name_data_fld,name,units,description,date,prep_script,target,target_element,dimension
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAB,soft_bottom,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAB,ebsa,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,NA,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSP,NA,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAR,NA,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAL,NA,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP,NA,pressure
hd_logging,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO,shellfish_closures,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO,salmon,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,CPP,coastal_forest,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,CPP,saltmarsh,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSS,coastal_forest,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSS,saltmarsh,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,CW,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAB,saltmarsh,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAB,soft_bottom,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAB,ebsa,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSP,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAR,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAL,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP,NA,pressure
hd_mining,NA,NA,NA,NA,NA,NA,NA,NA,NA,TR,NA,pressure
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,AO,shellfish_closures,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,AO,salmon,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,AO,fn_licenses,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,AO,herring_spawn,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,CPP,coastal_forest,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,CPP,saltmarsh,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,CSS,coastal_forest,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,CSS,saltmarsh,resilience
hd_mpa_coast,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,TRUE,pct_prot,Coastal protected marine areas to protect against habitat destruction,scaled 0-1,Protected marine areas within 3nm of coastline,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,HAB,saltmarsh,resilience
hd_mpa_eez,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,TRUE,pct_prot,Protected marine areas within EEZ to protect against habitat destruction,scaled 0-1,Protected marine areas within EEZ,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,FIS,NA,resilience
hd_mpa_eez,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,TRUE,pct_prot,Protected marine areas within EEZ to protect against habitat destruction,scaled 0-1,Protected marine areas within EEZ,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,HAB,ebsa,resilience
hd_mpa_eez,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,TRUE,pct_prot,Protected marine areas within EEZ to protect against habitat destruction,scaled 0-1,Protected marine areas within EEZ,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,HAB,soft_bottom,resilience
hd_mpa_eez,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,TRUE,pct_prot,Protected marine areas within EEZ to protect against habitat destruction,scaled 0-1,Protected marine areas within EEZ,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,ICO,NA,resilience
hd_mpa_eez,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,TRUE,pct_prot,Protected marine areas within EEZ to protect against habitat destruction,scaled 0-1,Protected marine areas within EEZ,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,SPP,NA,resilience
hd_mpa_eez,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,TRUE,pct_prot,Protected marine areas within EEZ to protect against habitat destruction,scaled 0-1,Protected marine areas within EEZ,Mon Aug 21 17:09:27 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,SAL,NA,resilience
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,AO,shellfish_closures,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,AO,fn_licenses,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,AO,herring_spawn,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,FIS,NA,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,HAB,soft_bottom,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,HAB,ebsa,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,ICO,NA,pressure
hd_subtidal_sb,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,TRUE,pressure,Subtidal softbottom habitat destruction,scaled 0-1,"Demersal destructive commercial fishing practices (i.e., trawling) in softbottom habitat as a proxy for soft bottom habitat destruction",Mon Aug 28 17:32:30 2017 -0700,ohibc:prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,SPP,NA,pressure
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,AO,shellfish_closures,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,AO,salmon,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,AO,fn_licenses,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,AO,herring_spawn,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,CPP,coastal_forest,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,CPP,saltmarsh,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,CSS,coastal_forest,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,CSS,saltmarsh,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,FIS,NA,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,HAB,saltmarsh,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,HAB,ebsa,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,HAB,soft_bottom,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,ICO,NA,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,SPP,NA,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,LSP,NA,resilience
hd_trawl_reduction,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,TRUE,resilience_score,Management and protection of habitat to preserve biodiversity,scaled 0-1,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,NA,NA,SAL,NA,resilience
ico_spp_presence,ohibc:prep/spp_ico/v2017/output,ico_spp_by_rgn.csv,TRUE,rgn_id,Region ID,ICO spp presence within OHIBC regions,List of iconic species and the regions in which they are found according to IUCN or Aquamaps,Mon May 22 09:43:10 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_ico.Rmd,ICO,NA,status
ico_spp_risk_score,ohibc:prep/spp_ico/v2017/output,ico_risk_by_year.csv,TRUE,risk_score,IUCN or BCSEE extinction risk score,IUCN or BCSEE risk category score,IUCN or BCSEE scored extinction risk category for iconic species per assessment year,Mon May 22 09:09:21 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_ico.Rmd,ICO,NA,status
ico_spp_trend,ohibc:prep/spp_ico/v2017/output,ico_trend_by_id.csv,TRUE,iucn_pop_trend,IUCN and COSEWIC trend,IUCN and COSEWIC trend,IUCN text field of population trend OR COSEWIC species health time series trend,Thu Jun 1 15:33:18 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_ico.Rmd,ICO,NA,status
le_income,ohibc:prep/le/v2017/output,le_income.csv,TRUE,median_income,dollars,??? Canadian dollars,Median household income,Wed May 31 15:15:15 2017 -0700,ohibc:prep/le/v2017/data_prep_le.Rmd,LIV,NA,status
le_unemployment,ohibc:prep/le/v2017/output,le_unemployment.csv,TRUE,unemployment_rate,unemployment rate,proportion unemployed 0-1,Mean unemployment rate,Wed May 31 15:15:15 2017 -0700,ohibc:prep/le/v2017/data_prep_le.Rmd,LIV,NA,status
lsp_prot_area_inland_ws,ohibc:prep/lsp/v2017/output,lsp_protected_inland_ws.csv,TRUE,a_prot_inland,Inland coastal protected areas,km2,Protected areas located 1 km inland,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,LSP,NA,status
lsp_prot_area_inland_ws,ohibc:prep/lsp/v2017/output,lsp_protected_inland_ws.csv,TRUE,a_prot_inland,Inland coastal protected areas,km2,Protected areas located 1 km inland,Fri Jan 13 14:30:49 2017,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,LSP,NA,status
lsp_prot_area_offshore3nm,ohibc:prep/lsp/v2017/output,lsp_protected_offshore3nm.csv,TRUE,a_prot_3nm,Offshore coastal protected areas,km2,Protected areas located 3nm offshore,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,LSP,NA,status
lsp_prot_area_offshore3nm,ohibc:prep/lsp/v2017/output,lsp_protected_offshore3nm.csv,TRUE,a_prot_3nm,Offshore coastal protected areas,km2,Protected areas located 3nm offshore,Thu Jan 5 17:32:42 2017 -0800,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,LSP,NA,status
lsp_tot_area_inland_ws,ohibc:prep/lsp/v2017/output,lsp_a_total_inland_ws.csv,TRUE,a_tot_inland,Inland area,km2,Inland area of OHI regions within 1km of shoreline,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,LSP,NA,status
lsp_tot_area_inland_ws,ohibc:prep/lsp/v2017/output,lsp_a_total_inland_ws.csv,TRUE,a_tot_inland,Inland area,km2,Inland area of OHI regions within 1km of shoreline,Fri Jan 13 14:30:49 2017,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,LSP,NA,status
lsp_tot_area_offshore3nm,ohibc:prep/lsp/v2017/output,lsp_a_total_offshore3nm.csv,TRUE,a_tot_3nm,Offshore area,km2,Offshore area of OHI regions within 3nm of shoreline,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,LSP,NA,status
lsp_tot_area_offshore3nm,ohibc:prep/lsp/v2017/output,lsp_a_total_offshore3nm.csv,TRUE,a_tot_3nm,Offshore area,km2,Offshore area of OHI regions within 3nm of shoreline,Thu Jan 5 17:32:42 2017 -0800,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,LSP,NA,status
mar_harvest_tonnes,ohibc:prep/mar/v2017/output,aq_harvest.csv,TRUE,harvest_tonnes,Mariculture harvest,tonnes,Tonnes of mariculture harvest,Wed Jun 28 10:56:54 2017 -0700,ohibc:prep/mar/v2017/data_prep_mar.Rmd,MAR,NA,status
mar_potential,ohibc:prep/mar/v2017/output,aq_potential.csv,TRUE,potential,Aquaculture production potential,tonnes per km2 per year,Aquaculture production potential for finfish and shellfish at different reference levels,Wed Jun 28 10:56:54 2017 -0700,ohibc:prep/mar/v2017/data_prep_mar.Rmd,MAR,NA,status
mar_tenure_areas,ohibc:prep/mar/v2017/output,aq_areas.csv,TRUE,area_km2,Aquaculture tenure area,km^2,DFO aquaculture tenures,Fri Jun 23 21:55:08 2017 -0700,ohibc:prep/mar/v2017/data_prep_mar.Rmd,MAR,NA,status
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,salmon,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,fn_licenses,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,FIS,NA,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,HAB,soft_bottom,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,HAB,ebsa,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ICO,NA,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,SAL,NA,pressure
po_chemical,ohibc:prep/cw/v2017/output,po_chemical.csv,TRUE,chem_pressure,Chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,SPP,NA,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,shellfish_closures,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,herring_spawn,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CPP,saltmarsh,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CSS,saltmarsh,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CW,NA,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,HAB,saltmarsh,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,LSP,NA,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,MAR,NA,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,TR,NA,pressure
po_chemical_3nm,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,TRUE,chem_pressure,Coastal chemical pollution,scaled 0-1,"Modeled chemical pollution from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)",Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,CW,NA,status
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,salmon,pressure
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,AO,fn_licenses,pressure
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,FIS,NA,pressure
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,HAB,soft_bottom,pressure
po_nutrient,ohibc:prep/cw/v2017/output,po_nutrient.csv,TRUE,nutr_pressure,Nutrient pollution,scaled 0-1,Modeled data based on fertilizer consumption from the Food and Agricultural Organization,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,HAB,ebsa,pressure
