geo_code,csd_name,characteristic,income_type,year,value
5923808,    Marktosis 15,        With a male lone parent,  Median total income of households ($),2016,0
5923808,    Marktosis 15,        With a male lone parent,  Median after-tax income of households ($),2016,0
5923808,    Marktosis 15,        With a female lone parent,Total - Household income statistics,2016,10
5923808,    Marktosis 15,        With a female lone parent,  Median total income of households ($),2016,0
5923808,    Marktosis 15,        With a female lone parent,  Median after-tax income of households ($),2016,0
5923808,    Marktosis 15,    Other census family households,Total - Household income statistics,2016,45
5923808,    Marktosis 15,    Other census family households,  Median total income of households ($),2016,56704
5923808,    Marktosis 15,    Other census family households,  Median after-tax income of households ($),2016,54912
5923808,    Marktosis 15,  Non-census-family households,Total - Household income statistics,2016,30
5923808,    Marktosis 15,  Non-census-family households,  Median total income of households ($),2016,16544
5923808,    Marktosis 15,  Non-census-family households,  Median after-tax income of households ($),2016,16512
5923813,    Opitsat 1,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,  Census family households,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,  Census family households,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,  Census family households,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,        Without children,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,        Without children,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,        Without children,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,        With children,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,        With children,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,        With children,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,        With a male lone parent,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,        With a male lone parent,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,        With a female lone parent,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,        With a female lone parent,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,    Other census family households,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,    Other census family households,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,    Other census family households,  Median after-tax income of households ($),2016,NA
5923813,    Opitsat 1,  Non-census-family households,Total - Household income statistics,2016,NA
5923813,    Opitsat 1,  Non-census-family households,  Median total income of households ($),2016,NA
5923813,    Opitsat 1,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5923816,    Tsahaheh 1,Total - Household type including census family structure,Total - Household income statistics,2016,175
5923816,    Tsahaheh 1,Total - Household type including census family structure,  Median total income of households ($),2016,50048
5923816,    Tsahaheh 1,Total - Household type including census family structure,  Median after-tax income of households ($),2016,48320
5923816,    Tsahaheh 1,  Census family households,Total - Household income statistics,2016,130
5923816,    Tsahaheh 1,  Census family households,  Median total income of households ($),2016,59712
5923816,    Tsahaheh 1,  Census family households,  Median after-tax income of households ($),2016,56448
5923816,    Tsahaheh 1,    One-census-family households without additional persons,Total - Household income statistics,2016,100
5923816,    Tsahaheh 1,    One-census-family households without additional persons,  Median total income of households ($),2016,49280
5923816,    Tsahaheh 1,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,46336
5923816,    Tsahaheh 1,      One couple census family without other persons in the household,Total - Household income statistics,2016,65
5923816,    Tsahaheh 1,      One couple census family without other persons in the household,  Median total income of households ($),2016,64768
5923816,    Tsahaheh 1,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,62336
5923816,    Tsahaheh 1,        Without children,Total - Household income statistics,2016,20
5923816,    Tsahaheh 1,        Without children,  Median total income of households ($),2016,0
5923816,    Tsahaheh 1,        Without children,  Median after-tax income of households ($),2016,0
5923816,    Tsahaheh 1,        With children,Total - Household income statistics,2016,45
5923816,    Tsahaheh 1,        With children,  Median total income of households ($),2016,70912
5923816,    Tsahaheh 1,        With children,  Median after-tax income of households ($),2016,63616
5923816,    Tsahaheh 1,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,35
5923816,    Tsahaheh 1,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,28288
5923816,    Tsahaheh 1,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,28128
5923816,    Tsahaheh 1,        With a male lone parent,Total - Household income statistics,2016,10
5923816,    Tsahaheh 1,        With a male lone parent,  Median total income of households ($),2016,0
5923816,    Tsahaheh 1,        With a male lone parent,  Median after-tax income of households ($),2016,0
5923816,    Tsahaheh 1,        With a female lone parent,Total - Household income statistics,2016,25
5923816,    Tsahaheh 1,        With a female lone parent,  Median total income of households ($),2016,28480
5923816,    Tsahaheh 1,        With a female lone parent,  Median after-tax income of households ($),2016,28144
5923816,    Tsahaheh 1,    Other census family households,Total - Household income statistics,2016,30
5923816,    Tsahaheh 1,    Other census family households,  Median total income of households ($),2016,73472
5923816,    Tsahaheh 1,    Other census family households,  Median after-tax income of households ($),2016,70912
5923816,    Tsahaheh 1,  Non-census-family households,Total - Household income statistics,2016,45
5923816,    Tsahaheh 1,  Non-census-family households,  Median total income of households ($),2016,34688
5923816,    Tsahaheh 1,  Non-census-family households,  Median after-tax income of households ($),2016,33920
5923823,    Esowista 3,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5923823,    Esowista 3,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5923823,    Esowista 3,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,  Census family households,Total - Household income statistics,2016,NA
5923823,    Esowista 3,  Census family households,  Median total income of households ($),2016,NA
5923823,    Esowista 3,  Census family households,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5923823,    Esowista 3,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5923823,    Esowista 3,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5923823,    Esowista 3,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5923823,    Esowista 3,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,        Without children,Total - Household income statistics,2016,NA
5923823,    Esowista 3,        Without children,  Median total income of households ($),2016,NA
5923823,    Esowista 3,        Without children,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,        With children,Total - Household income statistics,2016,NA
5923823,    Esowista 3,        With children,  Median total income of households ($),2016,NA
5923823,    Esowista 3,        With children,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5923823,    Esowista 3,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5923823,    Esowista 3,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,        With a male lone parent,Total - Household income statistics,2016,NA
5923823,    Esowista 3,        With a male lone parent,  Median total income of households ($),2016,NA
5923823,    Esowista 3,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,        With a female lone parent,Total - Household income statistics,2016,NA
5923823,    Esowista 3,        With a female lone parent,  Median total income of households ($),2016,NA
5923823,    Esowista 3,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,    Other census family households,Total - Household income statistics,2016,NA
5923823,    Esowista 3,    Other census family households,  Median total income of households ($),2016,NA
5923823,    Esowista 3,    Other census family households,  Median after-tax income of households ($),2016,NA
5923823,    Esowista 3,  Non-census-family households,Total - Household income statistics,2016,NA
5923823,    Esowista 3,  Non-census-family households,  Median total income of households ($),2016,NA
5923823,    Esowista 3,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,  Census family households,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,  Census family households,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,  Census family households,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,        Without children,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,        Without children,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,        Without children,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,        With children,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,        With children,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,        With children,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,        With a male lone parent,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,        With a male lone parent,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,        With a female lone parent,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,        With a female lone parent,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,    Other census family households,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,    Other census family households,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,    Other census family households,  Median after-tax income of households ($),2016,NA
5923824,    Refuge Cove 6,  Non-census-family households,Total - Household income statistics,2016,NA
5923824,    Refuge Cove 6,  Non-census-family households,  Median total income of households ($),2016,NA
5923824,    Refuge Cove 6,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5924025,    Gold River,Total - Household type including census family structure,Total - Household income statistics,2016,570
5924025,    Gold River,Total - Household type including census family structure,  Median total income of households ($),2016,61472
5924025,    Gold River,Total - Household type including census family structure,  Median after-tax income of households ($),2016,54229
5924025,    Gold River,  Census family households,Total - Household income statistics,2016,390
5924025,    Gold River,  Census family households,  Median total income of households ($),2016,76416
5924025,    Gold River,  Census family households,  Median after-tax income of households ($),2016,65792
5924025,    Gold River,    One-census-family households without additional persons,Total - Household income statistics,2016,370
5924025,    Gold River,    One-census-family households without additional persons,  Median total income of households ($),2016,76288
5924025,    Gold River,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,65536
5924025,    Gold River,      One couple census family without other persons in the household,Total - Household income statistics,2016,335
5924025,    Gold River,      One couple census family without other persons in the household,  Median total income of households ($),2016,78720
5924025,    Gold River,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,68544
5924025,    Gold River,        Without children,Total - Household income statistics,2016,235
5924025,    Gold River,        Without children,  Median total income of households ($),2016,69568
5924025,    Gold River,        Without children,  Median after-tax income of households ($),2016,61824
5924025,    Gold River,        With children,Total - Household income statistics,2016,95
5924025,    Gold River,        With children,  Median total income of households ($),2016,109824
5924025,    Gold River,        With children,  Median after-tax income of households ($),2016,93184
5924025,    Gold River,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,40
5924025,    Gold River,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,34176
5924025,    Gold River,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,32576
5924025,    Gold River,        With a male lone parent,Total - Household income statistics,2016,10
5924025,    Gold River,        With a male lone parent,  Median total income of households ($),2016,0
5924025,    Gold River,        With a male lone parent,  Median after-tax income of households ($),2016,0
5924025,    Gold River,        With a female lone parent,Total - Household income statistics,2016,25
5924025,    Gold River,        With a female lone parent,  Median total income of households ($),2016,32416
5924025,    Gold River,        With a female lone parent,  Median after-tax income of households ($),2016,29920
5924025,    Gold River,    Other census family households,Total - Household income statistics,2016,20
5924025,    Gold River,    Other census family households,  Median total income of households ($),2016,0
5924025,    Gold River,    Other census family households,  Median after-tax income of households ($),2016,0
5924025,    Gold River,  Non-census-family households,Total - Household income statistics,2016,180
5924025,    Gold River,  Non-census-family households,  Median total income of households ($),2016,35840
5924025,    Gold River,  Non-census-family households,  Median after-tax income of households ($),2016,32192
5924029,    Zeballos,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5924029,    Zeballos,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5924029,    Zeballos,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,  Census family households,Total - Household income statistics,2016,NA
5924029,    Zeballos,  Census family households,  Median total income of households ($),2016,NA
5924029,    Zeballos,  Census family households,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5924029,    Zeballos,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5924029,    Zeballos,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5924029,    Zeballos,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5924029,    Zeballos,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,        Without children,Total - Household income statistics,2016,NA
5924029,    Zeballos,        Without children,  Median total income of households ($),2016,NA
5924029,    Zeballos,        Without children,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,        With children,Total - Household income statistics,2016,NA
5924029,    Zeballos,        With children,  Median total income of households ($),2016,NA
5924029,    Zeballos,        With children,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5924029,    Zeballos,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5924029,    Zeballos,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,        With a male lone parent,Total - Household income statistics,2016,NA
5924029,    Zeballos,        With a male lone parent,  Median total income of households ($),2016,NA
5924029,    Zeballos,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,        With a female lone parent,Total - Household income statistics,2016,NA
5924029,    Zeballos,        With a female lone parent,  Median total income of households ($),2016,NA
5924029,    Zeballos,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,    Other census family households,Total - Household income statistics,2016,NA
5924029,    Zeballos,    Other census family households,  Median total income of households ($),2016,NA
5924029,    Zeballos,    Other census family households,  Median after-tax income of households ($),2016,NA
5924029,    Zeballos,  Non-census-family households,Total - Household income statistics,2016,NA
5924029,    Zeballos,  Non-census-family households,  Median total income of households ($),2016,NA
5924029,    Zeballos,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5924030,    Tahsis,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5924030,    Tahsis,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,  Census family households,Total - Household income statistics,2016,NA
5924030,    Tahsis,  Census family households,  Median total income of households ($),2016,NA
5924030,    Tahsis,  Census family households,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5924030,    Tahsis,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5924030,    Tahsis,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5924030,    Tahsis,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5924030,    Tahsis,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,        Without children,Total - Household income statistics,2016,NA
5924030,    Tahsis,        Without children,  Median total income of households ($),2016,NA
5924030,    Tahsis,        Without children,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,        With children,Total - Household income statistics,2016,NA
5924030,    Tahsis,        With children,  Median total income of households ($),2016,NA
5924030,    Tahsis,        With children,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5924030,    Tahsis,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5924030,    Tahsis,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,        With a male lone parent,Total - Household income statistics,2016,NA
5924030,    Tahsis,        With a male lone parent,  Median total income of households ($),2016,NA
5924030,    Tahsis,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,        With a female lone parent,Total - Household income statistics,2016,NA
5924030,    Tahsis,        With a female lone parent,  Median total income of households ($),2016,NA
5924030,    Tahsis,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,    Other census family households,Total - Household income statistics,2016,NA
5924030,    Tahsis,    Other census family households,  Median total income of households ($),2016,NA
5924030,    Tahsis,    Other census family households,  Median after-tax income of households ($),2016,NA
5924030,    Tahsis,  Non-census-family households,Total - Household income statistics,2016,NA
5924030,    Tahsis,  Non-census-family households,  Median total income of households ($),2016,NA
5924030,    Tahsis,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5924034,    Campbell River,Total - Household type including census family structure,Total - Household income statistics,2016,14205
5924034,    Campbell River,Total - Household type including census family structure,  Median total income of households ($),2016,64465
5924034,    Campbell River,Total - Household type including census family structure,  Median after-tax income of households ($),2016,57019
5924034,    Campbell River,  Census family households,Total - Household income statistics,2016,9410
5924034,    Campbell River,  Census family households,  Median total income of households ($),2016,81971
5924034,    Campbell River,  Census family households,  Median after-tax income of households ($),2016,71970
5924034,    Campbell River,    One-census-family households without additional persons,Total - Household income statistics,2016,8620
5924034,    Campbell River,    One-census-family households without additional persons,  Median total income of households ($),2016,80602
5924034,    Campbell River,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,70669
5924034,    Campbell River,      One couple census family without other persons in the household,Total - Household income statistics,2016,7400
5924034,    Campbell River,      One couple census family without other persons in the household,  Median total income of households ($),2016,87230
5924034,    Campbell River,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,75671
5924034,    Campbell River,        Without children,Total - Household income statistics,2016,4575
5924034,    Campbell River,        Without children,  Median total income of households ($),2016,75648
5924034,    Campbell River,        Without children,  Median after-tax income of households ($),2016,66672
5924034,    Campbell River,        With children,Total - Household income statistics,2016,2825
5924034,    Campbell River,        With children,  Median total income of households ($),2016,108386
5924034,    Campbell River,        With children,  Median after-tax income of households ($),2016,92518
5924034,    Campbell River,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,1220
5924034,    Campbell River,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,44160
5924034,    Campbell River,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,41387
5924034,    Campbell River,        With a male lone parent,Total - Household income statistics,2016,280
5924034,    Campbell River,        With a male lone parent,  Median total income of households ($),2016,64640
5924034,    Campbell River,        With a male lone parent,  Median after-tax income of households ($),2016,54059
5924034,    Campbell River,        With a female lone parent,Total - Household income statistics,2016,945
5924034,    Campbell River,        With a female lone parent,  Median total income of households ($),2016,40917
5924034,    Campbell River,        With a female lone parent,  Median after-tax income of households ($),2016,38989
5924034,    Campbell River,    Other census family households,Total - Household income statistics,2016,790
5924034,    Campbell River,    Other census family households,  Median total income of households ($),2016,103168
5924034,    Campbell River,    Other census family households,  Median after-tax income of households ($),2016,90880
5924034,    Campbell River,  Non-census-family households,Total - Household income statistics,2016,4790
5924034,    Campbell River,  Non-census-family households,  Median total income of households ($),2016,35179
5924034,    Campbell River,  Non-census-family households,  Median after-tax income of households ($),2016,31838
5924039,    Sayward,Total - Household type including census family structure,Total - Household income statistics,2016,155
5924039,    Sayward,Total - Household type including census family structure,  Median total income of households ($),2016,45056
5924039,    Sayward,Total - Household type including census family structure,  Median after-tax income of households ($),2016,41899
5924039,    Sayward,  Census family households,Total - Household income statistics,2016,105
5924039,    Sayward,  Census family households,  Median total income of households ($),2016,59712
5924039,    Sayward,  Census family households,  Median after-tax income of households ($),2016,52160
5924039,    Sayward,    One-census-family households without additional persons,Total - Household income statistics,2016,105
5924039,    Sayward,    One-census-family households without additional persons,  Median total income of households ($),2016,57984
5924039,    Sayward,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,52096
5924039,    Sayward,      One couple census family without other persons in the household,Total - Household income statistics,2016,90
5924039,    Sayward,      One couple census family without other persons in the household,  Median total income of households ($),2016,59968
5924039,    Sayward,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,54144
5924039,    Sayward,        Without children,Total - Household income statistics,2016,70
5924039,    Sayward,        Without children,  Median total income of households ($),2016,50560
5924039,    Sayward,        Without children,  Median after-tax income of households ($),2016,47488
5924039,    Sayward,        With children,Total - Household income statistics,2016,20
5924039,    Sayward,        With children,  Median total income of households ($),2016,91136
5924039,    Sayward,        With children,  Median after-tax income of households ($),2016,76800
5924039,    Sayward,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,10
5924039,    Sayward,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,0
5924039,    Sayward,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,0
5924039,    Sayward,        With a male lone parent,Total - Household income statistics,2016,5
5924039,    Sayward,        With a male lone parent,  Median total income of households ($),2016,0
5924039,    Sayward,        With a male lone parent,  Median after-tax income of households ($),2016,0
5924039,    Sayward,        With a female lone parent,Total - Household income statistics,2016,5
5924039,    Sayward,        With a female lone parent,  Median total income of households ($),2016,0
5924039,    Sayward,        With a female lone parent,  Median after-tax income of households ($),2016,0
5924039,    Sayward,    Other census family households,Total - Household income statistics,2016,5
5924039,    Sayward,    Other census family households,  Median total income of households ($),2016,0
5924039,    Sayward,    Other census family households,  Median after-tax income of households ($),2016,0
5924039,    Sayward,  Non-census-family households,Total - Household income statistics,2016,45
5924039,    Sayward,  Non-census-family households,  Median total income of households ($),2016,21184
5924039,    Sayward,  Non-census-family households,  Median after-tax income of households ($),2016,21056
5924042,    Strathcona D (Oyster Bay - Buttle Lake),Total - Household type including census family structure,Total - Household income statistics,2016,1875
5924042,    Strathcona D (Oyster Bay - Buttle Lake),Total - Household type including census family structure,  Median total income of households ($),2016,74606
5924042,    Strathcona D (Oyster Bay - Buttle Lake),Total - Household type including census family structure,  Median after-tax income of households ($),2016,63898
5924042,    Strathcona D (Oyster Bay - Buttle Lake),  Census family households,Total - Household income statistics,2016,1385
5924042,    Strathcona D (Oyster Bay - Buttle Lake),  Census family households,  Median total income of households ($),2016,88064
5924042,    Strathcona D (Oyster Bay - Buttle Lake),  Census family households,  Median after-tax income of households ($),2016,76629
5924042,    Strathcona D (Oyster Bay - Buttle Lake),    One-census-family households without additional persons,Total - Household income statistics,2016,1295
5924042,    Strathcona D (Oyster Bay - Buttle Lake),    One-census-family households without additional persons,  Median total income of households ($),2016,86926
5924042,    Strathcona D (Oyster Bay - Buttle Lake),    One-census-family households without additional persons,  Median after-tax income of households ($),2016,75118
5924042,    Strathcona D (Oyster Bay - Buttle Lake),      One couple census family without other persons in the household,Total - Household income statistics,2016,1185
5924042,    Strathcona D (Oyster Bay - Buttle Lake),      One couple census family without other persons in the household,  Median total income of households ($),2016,90304
5924042,    Strathcona D (Oyster Bay - Buttle Lake),      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,78478
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        Without children,Total - Household income statistics,2016,795
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        Without children,  Median total income of households ($),2016,79616
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        Without children,  Median after-tax income of households ($),2016,69696
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With children,Total - Household income statistics,2016,390
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With children,  Median total income of households ($),2016,116096
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With children,  Median after-tax income of households ($),2016,98987
5924042,    Strathcona D (Oyster Bay - Buttle Lake),      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,115
5924042,    Strathcona D (Oyster Bay - Buttle Lake),      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,49984
5924042,    Strathcona D (Oyster Bay - Buttle Lake),      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,47296
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With a male lone parent,Total - Household income statistics,2016,20
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With a male lone parent,  Median total income of households ($),2016,72064
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With a male lone parent,  Median after-tax income of households ($),2016,64640
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With a female lone parent,Total - Household income statistics,2016,95
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With a female lone parent,  Median total income of households ($),2016,46080
5924042,    Strathcona D (Oyster Bay - Buttle Lake),        With a female lone parent,  Median after-tax income of households ($),2016,42752
5924042,    Strathcona D (Oyster Bay - Buttle Lake),    Other census family households,Total - Household income statistics,2016,95
5924042,    Strathcona D (Oyster Bay - Buttle Lake),    Other census family households,  Median total income of households ($),2016,116224
5924042,    Strathcona D (Oyster Bay - Buttle Lake),    Other census family households,  Median after-tax income of households ($),2016,98816
5924042,    Strathcona D (Oyster Bay - Buttle Lake),  Non-census-family households,Total - Household income statistics,2016,485
5924042,    Strathcona D (Oyster Bay - Buttle Lake),  Non-census-family households,  Median total income of households ($),2016,38997
5924042,    Strathcona D (Oyster Bay - Buttle Lake),  Non-census-family households,  Median after-tax income of households ($),2016,34688
5924048,    Strathcona A,Total - Household type including census family structure,Total - Household income statistics,2016,355
5924048,    Strathcona A,Total - Household type including census family structure,  Median total income of households ($),2016,53931
5924048,    Strathcona A,Total - Household type including census family structure,  Median after-tax income of households ($),2016,48512
5924048,    Strathcona A,  Census family households,Total - Household income statistics,2016,240
5924048,    Strathcona A,  Census family households,  Median total income of households ($),2016,72960
5924048,    Strathcona A,  Census family households,  Median after-tax income of households ($),2016,65152
5924048,    Strathcona A,    One-census-family households without additional persons,Total - Household income statistics,2016,225
5924048,    Strathcona A,    One-census-family households without additional persons,  Median total income of households ($),2016,72448
5924048,    Strathcona A,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,64896
