am_sid,am_category,reviewed,sciname,name_verified,iucn_sid,iucn_category,popn_trend,parent_sid,subpop_sid,popn_category,info_source,spp_group,id_no,iucn_subpop,presence,spatial_source,category_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,NA,Butorides virescens,TRUE,22728182,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.3,-0.5,G5,S3S4B,0,0.3,0
NA,NA,NA,Cahetodon octofasciatus,TRUE,165623,LC,Unknown,NA,NA,LC,iucn,BUTTERFLYFISH,165623,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Chaetodon octolineatus,TRUE,165623,LC,Unknown,NA,NA,LC,iucn,BUTTERFLYFISH,165623,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calamanthus fuliginosus,TRUE,22704600,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Hylacola pyrrhopygia,TRUE,22704604,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Calamus arctifrons,TRUE,170243,LC,Stable,NA,NA,LC,iucn,SEABREAMS_PORGIES,170243,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Calamus artifrons,TRUE,170243,LC,Stable,NA,NA,LC,iucn,SEABREAMS_PORGIES,170243,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Sparus bajonado,TRUE,170190,LC,Unknown,NA,NA,LC,iucn,SEABREAMS_PORGIES,170190,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparus brachysomus,TRUE,47137465,LC,Unknown,NA,NA,LC,iucn,SEABREAMS_PORGIES,47137465,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pagellus calamus,TRUE,170249,LC,Unknown,NA,NA,LC,iucn,SEABREAMS_PORGIES,170249,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calamus mu,TRUE,170177,LC,Unknown,NA,NA,LC,iucn,SEABREAMS_PORGIES,170177,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pagellus penna,TRUE,170207,LC,Unknown,NA,NA,LC,iucn,SEABREAMS_PORGIES,170207,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Chrysophrys taurina,TRUE,47137515,NT,Unknown,NA,NA,NT,iucn,SEABREAMS_PORGIES,47137515,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Calandrella raytal,TRUE,22717336,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Calandrella rufescens,TRUE,22717329,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Calcarius lapponicus,TRUE,22721033,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,G5,SUM,0,NA,0
NA,NA,NA,Calidris acuminata,TRUE,22693414,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,0,G5,S4M,0,0.2,0
NA,NA,NA,Calidris alba,TRUE,22693369,LC,Unknown,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.1,NA,G5,S4S5N,0,0.1,0
NA,NA,NA,Calidris alpina,TRUE,22693427,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,G5,S4N,0,0.2,0
NA,NA,NA,Calidris bairdii,TRUE,22693404,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,G5,"SUB,SUM",0,NA,0
NA,NA,NA,Calidris canutus,TRUE,22693363,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.7,-0.5,G4,S1S2M,0.2,0.7,0.2
NA,NA,NA,Limicola falcinellus,TRUE,22693464,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Calidris ferruginea,TRUE,22693431,NT,Increasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,0.5,G5?,SNA,NA,NA,0.2
NA,NA,NA,Calidris fuscicollis,TRUE,22693399,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,G5,SNA,0,NA,0
NA,NA,NA,Calidris maritima,TRUE,22693420,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Calidris mauri,TRUE,22693376,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,G5,S4M,0,0.2,0
NA,NA,NA,Calidris melanotos,TRUE,22693408,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,G5,SUM,0,NA,0
NA,NA,NA,Calidris minuta,TRUE,22693379,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,G5,SNA,0,NA,0
NA,NA,NA,Calidris minutilla,TRUE,22693396,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,G5,S4?B,0,0.2,0
NA,NA,NA,Calidris ptilocnemis,TRUE,22693424,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,G5,S4N,0,0.2,0
NA,NA,NA,Calidris pugnax,TRUE,22693468,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,G5,SNA,0,NA,0
NA,NA,NA,Philomachus pugnax,TRUE,22693468,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Calidris pusilla,TRUE,22693373,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,G5,SUM,0,NA,0.2
NA,NA,NA,Eurynorhynchus pygmeus,TRUE,22693452,CR,Decreasing,NA,NA,CR,iucn,BIRDS,NA,NA,NA,iucn-bli,0.8,-0.5,NA,NA,NA,NA,0.8
NA,NA,NA,Calidris ruficollis,TRUE,22693383,NT,Unknown,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,NA,G5,SNA,0,NA,0.2
NA,NA,NA,Calidris subminuta,TRUE,22693392,LC,Unknown,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calidris temminckii,TRUE,22693388,LC,Unknown,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,NA,G5,SNA,0,NA,0
NA,NA,NA,Calidris tenuirostris,TRUE,22693359,EN,Decreasing,NA,NA,EN,iucn,BIRDS,NA,NA,NA,iucn-bli,0.6,-0.5,G4G5,SNA,0.1,NA,0.6
NA,NA,NA,Calliodon chlorolepsis,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Leptoscarus coeruleopunctatus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Leptoscarus vaigensis,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Leptoscarus vaigienis,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarichthys auritus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarichthys caeruleopunctatus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus auritus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus bottae,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus caeruleo-punctatus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus coeruleopunctatus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus naevius,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus rubronotatus,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus vaigiensis,TRUE,190756,LC,Unknown,NA,NA,LC,iucn,WRASSE,190756,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calliodon gibbosus,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Coryphaena coerulea,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus coerulus,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus loro,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus nuchalis,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus obtusus,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus trilobatus,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sparus holocyaneos,TRUE,190709,LC,Unknown,NA,NA,LC,iucn,WRASSE,190709,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calliodon lineatus,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon iseri,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon margarita,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Perca callyodon,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus alternans,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus aracanga,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus croicensis,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus diadema,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus flavomarginatus,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus insulaesanctaecrucis,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus iserti,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus punctulatus,TRUE,190732,LC,Unknown,NA,NA,LC,iucn,WRASSE,190732,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon abacurus,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon blochi,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon japanensis,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon philippinus,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon pyrrhurus,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Chlorurus japonensis,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Chlorurus pyrrhurus,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus blochii,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus japanensis,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus pyrrhurus,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus viridis,TRUE,190719,LC,Unknown,NA,NA,LC,iucn,WRASSE,190719,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon africanus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon jordani,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon macleayi,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon ruberrimus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon rubroviolaceus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Margaritodon africanus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus frontalis,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus heliotropinus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus jordani,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus rostratus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus calus,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus jordani,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus paluca,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus ruber,TRUE,190731,LC,Unknown,NA,NA,LC,iucn,WRASSE,190731,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon albipunctatus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon bipallidus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon cyanogrammus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon rostratus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus troscheli,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus goldiei,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus margaritus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus platodoni,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus vitriolinus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scaridea leucotaeniata,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus celebicus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus erythrodon,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus gymnognathos,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus mentalis,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus nigricans,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus purpureus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus sordidus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus sumbawensis,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus variegatus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Xanothon bipallidus,TRUE,190715,LC,Unknown,NA,NA,LC,iucn,WRASSE,190715,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon apridentatus,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon fuscocuneus,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon speigleri,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus californiensis,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus cantori,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus flavipinnis,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus garretti,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus natalensis,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus nudirostris,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudoscarus papuensis,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus azureus,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus dussumieri,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus fehlmanni,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus guttatus,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus haridoides,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus lacerta,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus maculosus,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus magrathii,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus noyesi,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus pepo,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus scabriusculus,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus toshi,TRUE,190705,LC,Unknown,NA,NA,LC,iucn,WRASSE,190705,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon bennetti,TRUE,154706,LC,Unknown,NA,NA,LC,iucn,WRASSE,154706,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon dubius,TRUE,154706,LC,Unknown,NA,NA,LC,iucn,WRASSE,154706,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon lauia,TRUE,154706,LC,Unknown,NA,NA,LC,iucn,WRASSE,154706,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus bennetti,TRUE,154706,LC,Unknown,NA,NA,LC,iucn,WRASSE,154706,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus formosus,TRUE,154706,LC,Unknown,NA,NA,LC,iucn,WRASSE,154706,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus lauia,TRUE,154706,LC,Unknown,NA,NA,LC,iucn,WRASSE,154706,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon bleekeri,TRUE,190744,LC,Unknown,NA,NA,LC,iucn,WRASSE,190744,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus bleekeri,TRUE,190744,LC,Unknown,NA,NA,LC,iucn,WRASSE,190744,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarus cyanotaenia,TRUE,190744,LC,Unknown,NA,NA,LC,iucn,WRASSE,190744,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon bowersi,TRUE,190711,NT,Unknown,NA,NA,NT,iucn,WRASSE,190711,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Scarus bowersi,TRUE,190711,NT,Unknown,NA,NA,NT,iucn,WRASSE,190711,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Callyodon brachysoma,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon carolinus,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon genistriatus,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Callyodon sandwicensis,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calotomus irradians,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calotomus snyderi,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Calotomus xenodon,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Cryptotomus albimarginatus,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Scarichthys rarotongae,TRUE,190688,LC,Unknown,NA,NA,LC,iucn,WRASSE,190688,NA,1,iucn,0,NA,NA,NA,NA,NA,0
